department_name,year,total_pop,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,lon,lat
"Houston, TX",2006,2073729,1169.39098599672,18.1798103802377,41.181851630565,548.335872237886,561.693451748035,-95.3698028,29.7604267
"Indianapolis, IN",2006,800969,959.96224572986,17.478828768654,68.5419785285073,405.633676209691,468.307762223007,-86.158068,39.768403
"Kansas City, MO",2006,448218,1443.71711979439,24.9878407382122,71.6169364014832,456.028093472373,891.084249182317,-94.5785667,39.0997265
"Las Vegas, NV",2006,1315625,982.878859857482,11.5534441805226,54.5748218527316,409.007125890736,507.743467933492,-115.1398296,36.1699412
"Los Angeles, CA",2006,3879455,786.863103193619,12.3728719626855,27.2976487676748,369.974648500885,377.217933962374,-118.2436849,34.0522342
"Memphis, TN",2006,680828,1991.2518286557,21.8851163583166,63.7459093926807,780.373310145881,1125.24749275882,-90.0489801,35.1495343
"Miami, FL",2006,392934,1509.41379468308,19.5961662772883,25.7040622598197,537.240350796826,926.873215349143,-80.1917902,25.7616798
"Milwaukee, WI",2006,581005,1342.84558652679,17.7279025137477,37.8654228448981,620.648703539556,666.603557628592,-87.9064736,43.0389025
"Minneapolis, MN",2006,375302,1698.36558291722,15.1877687835397,120.702794016552,806.816910115054,755.658110002078,-93.2650108,44.977753
"Nashville, TN",2006,560813,1527.24705026453,14.2650045558858,57.0600182235433,432.407950600289,1023.51407688481,-86.7816016,36.1626638
"New Orleans, LA",2006,431153,523.016191467994,37.5736687440421,20.1784517329115,176.503468606272,288.760602384768,-90.0715323,29.95106579999999
"New York, NY",2006,8165001,637.917864308896,7.29944797312333,13.1169610389515,287.948525664602,329.552929632219,-74.0059728,40.7127753
"Oklahoma City, OK",2006,536016,802.401420853109,10.2608877346945,61.0056416226381,219.956120712815,511.178770782962,-97.5164276,35.4675602
"Omaha, NE",2006,416770,601.050939367037,7.91803632699091,44.8688725196151,203.469539554191,344.79449096624,-95.9345034,41.2565369
"Orlando, FL",2006,216819,1983.22102767746,22.5994954316734,75.1779133747504,704.735286114224,1180.70833275682,-81.3792365,28.5383355
"Philadelphia, PA",2006,1464576,1562.5,27.7896128299248,65.5479811221814,749.09052176193,720.071884285964,-75.1652215,39.9525839
"Phoenix, AZ",2006,1517443,737.754235249693,15.4865784085465,36.2451835093641,287.523155729737,398.499317602045,-112.0740373,33.4483771
"Pittsburgh, PA",2006,324604,1069.91903981467,17.2517898731993,31.4229029833274,530.49253860088,490.75180835726,-79.9958864,40.44062479999999
"Raleigh, NC",2006,348345,638.16044438703,5.45436277253872,27.8459573124345,224.490088848699,380.370035453358,-78.6381787,35.7795897
"Sacramento, CA",2006,460552,1206.37843283712,12.3764526047004,42.5576265003735,475.082075422536,676.362278309507,-121.4943996,38.5815719
"Salt Lake City, UT",2006,183901,817.831333162952,4.35016666576038,51.6582291559045,276.235583275784,485.587354065503,-111.8910474,40.7607793
"San Antonio, TX",2006,1292116,617.359432125289,9.20969943875008,39.7797101808197,179.627835271756,388.742187233964,-98.49362819999999,29.4241219
"San Diego, CA",2006,1266847,504.480809442656,5.36765686779856,27.4697733822632,170.817786204648,300.825592987946,-117.1610838,32.715738
"San Francisco, CA",2006,746085,875.637494387369,11.5268367545253,20.6410797697313,517.099258127425,326.370319735687,-122.4194155,37.7749295
"San Jose, CA",2006,920548,386.834798402691,3.15029743152991,23.5729152635169,111.889874292269,248.221711415374,-121.8863286,37.3382082
"Seattle, WA",2006,583772,711.236578664273,5.1389926204066,22.0976682677484,285.556689940593,398.443227835525,-122.3320708,47.6062095
"St. Louis, MO",2006,346879,2480.69211454138,37.1887603458266,97.1520328414231,907.232781459817,1439.11853989431,-90.19940419999999,38.6270025
"Tucson, AZ",2006,535232,855.703694846347,9.52857826138945,54.9294511538921,312.948403682889,478.297261748177,-110.9747108,32.2226066
"Tulsa, OK",2006,385834,1248.2051866865,13.7364773451795,74.9026783539035,258.401281380075,901.164749607344,-95.99277500000001,36.1539816
"Virginia Beach, VA",2006,442784,283.433909084339,4.29103129291031,26.1978752619788,152.670376526704,100.274626002746,-75.97798499999999,36.8529263
"Washington, DC",2006,581530,1445.84114319124,29.0612694100046,31.2967516723127,619.744467181401,765.738654927519,-77.0368707,38.9071923
"Wichita, KS",2006,357372,930.403053400938,7.27533214689455,68.5560144611217,145.506642937891,709.065063855031,-97.33005299999999,37.68717609999999
"Albuquerque, NM",2007,513124,990.014109649909,9.1595793609342,59.8295928469532,280.43903617839,640.585901263632,-106.650422,35.0843859
"Atlanta, GA",2007,497290,1623.80100142774,25.9405980413843,29.7613062800378,719.298598403346,848.80049870297,-84.3879824,33.7489954
"Austin, TX",2007,716817,540.026254957681,4.18516859951703,45.7578433547195,203.259688316544,286.823554686901,-97.7430608,30.267153
"Boston, MA",2007,591855,1155.18159008541,10.9824196804961,44.4365596303149,378.808998825726,720.953611948873,-71.0588801,42.3600825
"Buffalo, NY",2007,273832,1274.50407549154,19.7201203657717,59.8907359256771,559.832305939408,635.060913260685,-78.8783689,42.88644679999999
"Charlotte, NC",2007,733291,986.375122563893,10.3642346626373,38.4567654587333,435.16148432205,502.392638120473,-80.8431267,35.2270869
"Chicago, IL",2007,2824434,1236.92038829727,15.6845583929382,58.2063521399332,546.12711785795,616.902359906445,-87.6297982,41.8781136
"Columbus, OH",2007,735981,856.272104850533,10.733972752014,92.8013087294373,523.79069568372,228.946127685361,-82.99879419999999,39.9611755
"Dallas, TX",2007,1239104,1069.15965084448,16.1406952120242,41.2394762667218,582.840504106193,428.938975259542,-96.79698789999999,32.7766642
"Denver, CO",2007,573387,615.29124308713,8.19690714997027,51.2742702572608,181.203968698279,374.61609698162,-104.990251,39.7392358
"Detroit, MI",2007,860971,2286.95275450625,45.5299888149543,38.9095567678818,762.743460581135,1439.76974834228,-83.0457538,42.331427
"El Paso, TX",2007,616029,417.837471937198,2.75961034301957,41.8811452058263,76.6197695238373,296.576946864514,-106.4850217,31.7618778
"Fresno, CA",2007,472170,644.471270940551,11.0129826121948,20.9670245886016,233.814092381981,378.677171357774,-119.7871247,36.7377981
"Houston, TX",2007,2169544,1132.2194894411,16.1785149321701,31.9882887832651,529.097358707636,554.955327018028,-95.3698028,29.7604267
"Indianapolis, IN",2007,797268,1234.34027202898,14.2988305061786,63.3413105756157,507.483054631567,649.217076315618,-86.158068,39.768403
"Kansas City, MO",2007,447725,1871.68462784075,20.1016248813446,104.305097995421,526.662571891228,1220.61533307276,-94.5785667,39.0997265
"Las Vegas, NV",2007,1341156,1017.1076295375,8.87294244666541,53.90871755411,391.527905776807,562.798063759921,-115.1398296,36.1699412
"Los Angeles, CA",2007,3870487,718.410887312113,10.2054340965362,25.9398881846135,348.302422925074,333.96314210589,-118.2436849,34.0522342
"Memphis, TN",2007,669264,1952.14444524134,19.5737407062086,67.2380405938464,727.81443496139,1137.51822897989,-90.0489801,35.1495343
"Miami, FL",2007,410252,1491.52228386455,19.0127043865722,13.8938993594181,618.400397804276,840.215282314285,-80.1917902,25.7616798
"Milwaukee, WI",2007,572938,1406.26036325047,18.3265903116917,41.1911934624689,616.995207160286,729.747372316027,-87.9064736,43.0389025
"Minneapolis, MN",2007,371240,1503.07078978558,12.6602736774055,121.754121323133,678.806163128973,689.850231656072,-93.2650108,44.977753
"Nashville, TN",2007,564169,1508.94501470304,12.9393851842267,51.4030370332294,445.965659226225,998.63693325936,-86.7816016,36.1626638
"New Orleans, LA",2007,220614,1564.27062652416,94.7356015484058,52.1272448711324,523.085570272059,894.322209832558,-90.0715323,29.95106579999999
"New York, NY",2007,8220196,613.768820110859,6.03391938586379,10.6445150456266,265.042342056077,332.048043623291,-74.0059728,40.7127753
"Oklahoma City, OK",2007,542199,850.610200313907,10.6971794488739,60.1255258678087,257.654477415119,522.133017582105,-97.5164276,35.4675602
"Omaha, NE",2007,431810,597.021838308515,9.72650008105417,43.7692503647438,189.435168245293,354.090919617424,-95.9345034,41.2565369
"Orlando, FL",2007,224417,1902.26230633152,17.3783626017637,72.1870446534799,683.548929002705,1129.14797007357,-81.3792365,28.5383355
"Philadelphia, PA",2007,1435533,1475.41017865838,27.3069305965101,66.5954735976115,714.57779096684,666.929983497419,-75.1652215,39.9525839
"Phoenix, AZ",2007,1541698,723.747452484209,13.7510718701069,33.0155451975679,320.555647085227,356.425188331307,-112.0740373,33.4483771
"Pittsburgh, PA",2007,312179,1106.73684008213,16.6571101835806,41.3224464169595,511.245151019127,537.512132462466,-79.9958864,40.44062479999999
"Raleigh, NC",2007,367120,571.475266942689,6.26498147744607,26.96665940292,227.446066681194,310.797559381129,-78.6381787,35.7795897
"Sacramento, CA",2007,460546,1113.46097892502,9.5538773542708,42.1239137892849,436.221354652955,625.561833128504,-121.4943996,38.5815719
"Salt Lake City, UT",2007,178449,842.817835908299,9.52653138992093,64.4441829318181,282.433636501185,486.413485085375,-111.8910474,40.7607793
"San Antonio, TX",2007,1316882,556.390018240055,9.26430766006369,48.2199620011512,185.66583794144,313.2399106374,-98.49362819999999,29.4241219
"San Diego, CA",2007,1261196,502.063121037491,4.6780992010758,23.4697858223464,166.112166546675,307.803069467394,-117.1610838,32.715738
"San Francisco, CA",2007,733799,874.081321996896,13.6277100404879,17.0346375506099,513.9009456268,329.518028778998,-122.4194155,37.7749295
"San Jose, CA",2007,934553,402.22437892768,3.53109989481602,23.2196568840933,114.2792329595,261.19438918927,-121.8863286,37.3382082
"Seattle, WA",2007,585118,626.711193297762,4.10173674369956,15.3815127888734,260.118471829614,347.109471935575,-122.3320708,47.6062095
"St. Louis, MO",2007,348197,2198.18091482695,39.632736640465,73.2344046617288,792.941926553072,1292.37184697169,-90.19940419999999,38.6270025
"Tucson, AZ",2007,523299,784.064177458776,9.36367162941263,52.9334090070877,273.6485259861,448.118570836176,-110.9747108,32.2226066
"Tulsa, OK",2007,381469,1193.28176077217,14.4179474609995,78.3812052879788,268.17382277459,832.308785248605,-95.99277500000001,36.1539816
"Virginia Beach, VA",2007,435943,248.656361038026,3.67020459096717,19.4979618895131,126.622058388367,98.8661361691781,-75.97798499999999,36.8529263
"Washington, DC",2007,588292,1346.95015400515,30.7670340579168,32.636853807293,677.384700114909,606.161566025035,-77.0368707,38.9071923
"Wichita, KS",2007,358294,946.429468537011,11.1640161431673,77.589912195013,155.458924793605,702.216615405226,-97.33005299999999,37.68717609999999
"Albuquerque, NM",2008,527464,894.468627242807,7.2042831359107,70.1469673759726,255.941637723143,561.175739007781,-106.650422,35.0843859
"Atlanta, GA",2008,533016,1388.88888888889,19.6992210365167,23.6390652438201,620.619268464736,724.931334143816,-84.3879824,33.7489954
"Austin, TX",2008,753535,522.205338836285,3.05228025241031,36.2292395177397,176.899546802736,306.024272263399,-97.7430608,30.267153
"Boston, MA",2008,604465,1104.44773477373,10.257004127617,39.2082254555681,396.714449968154,658.268055222387,-71.0588801,42.3600825
"Buffalo, NY",2008,270289,1374.82472464658,13.6890513487415,64.3755387751629,569.390541235492,727.369593287185,-78.8783689,42.88644679999999
"Charlotte, NC",2008,758769,931.772383953483,10.9387705612644,35.8475372610109,393.268570539914,491.717505591293,-80.8431267,35.2270869
"Chicago, IL",2008,2829304,1264.9400700667,18.0256345730257,56.3389441360844,588.589985381564,601.985505976028,-87.6297982,41.8781136
"Columbus, OH",2008,751887,778.574440042187,13.299870858254,85.6511683271555,478.928349605725,200.695051251052,-82.99879419999999,39.9611755
"Dallas, TX",2008,1276214,894.834251935804,13.3206499850339,39.1000255443053,506.654840018994,335.758736387471,-96.79698789999999,32.7766642
"Denver, CO",2008,592881,566.55551451303,6.74671645743412,47.5643510249106,161.246523332676,350.99792369801,-104.990251,39.7392358
"Detroit, MI",2008,905783,1985.24370627402,35.6597551510682,36.8741740571417,698.29087099228,1214.41890607353,-83.0457538,42.331427
"El Paso, TX",2008,612374,461.319389784674,2.77608128365999,29.5571007260269,74.4642979617031,354.521909813284,-106.4850217,31.7618778
"Fresno, CA",2008,475723,584.79409236047,8.40825438332811,16.8165087666562,206.843057829872,352.726271380614,-119.7871247,36.7377981
"Houston, TX",2008,2238895,1106.75132152245,13.1314778048993,33.498667869641,473.581833895739,586.539341952168,-95.3698028,29.7604267
"Indianapolis, IN",2008,808329,1204.33635314334,14.1031683881192,58.7632016171633,497.693389696522,633.776593441532,-86.158068,39.768403
"Kansas City, MO",2008,451454,1388.62431166852,25.4732486587781,54.9336144989301,462.948606059532,845.26884245128,-94.5785667,39.0997265
"Las Vegas, NV",2008,1353175,984.647218578528,8.86803259001977,53.8732979843701,364.476139449812,557.429748554326,-115.1398296,36.1699412
"Los Angeles, CA",2008,3850920,689.523542426225,9.97164313982113,24.64346182211,348.540089121561,306.368348342734,-118.2436849,34.0522342
"Memphis, TN",2008,672046,1925.3146362005,20.5343086633951,54.4605577594391,712.451231016924,1137.86853876074,-90.0489801,35.1495343
"Miami, FL",2008,427740,1334.68929723664,14.728573432459,9.81904895497265,564.595314910927,745.54635993828,-80.1917902,25.7616798
"Milwaukee, WI",2008,602131,1229.63275433419,11.791454019142,34.0457475200579,538.75319490277,645.042357892219,-87.9064736,43.0389025
"Minneapolis, MN",2008,376753,1268.47032405847,9.82075789708377,97.4113013035065,532.178907666296,629.059357191582,-93.2650108,44.977753
"Nashville, TN",2008,602181,1389.11722555179,12.6207900946725,48.3243410203909,394.73181651364,933.440277923083,-86.7816016,36.1626638
"New Orleans, LA",2008,281440,1019.40022740193,63.601478112564,23.0955088118249,385.517339397385,547.185901080159,-90.0715323,29.95106579999999
"New York, NY",2008,8345075,580.342297702537,6.26716955809265,10.6649730529684,265.857406913659,297.552748177817,-74.0059728,40.7127753
"Oklahoma City, OK",2008,552452,977.460485254828,10.3176384554676,57.561561909451,275.861070283029,633.72021460688,-97.5164276,35.4675602
"Omaha, NE",2008,437238,605.619822613771,10.0631692579328,41.167510600634,217.044264222231,337.344878532973,-95.9345034,41.2565369
"Orlando, FL",2008,229808,1666.17350135765,18.7112720183806,57.0041077769268,574.392536378194,1016.06558518415,-81.3792365,28.5383355
"Philadelphia, PA",2008,1441117,1441.31253742756,22.9682947324888,72.0274620311883,667.39896899419,678.917811669698,-75.1652215,39.9525839
"Phoenix, AZ",2008,1585838,659.903470594096,10.5307099464132,30.3309669714057,304.255541864932,314.786251811345,-112.0740373,33.4483771
"Pittsburgh, PA",2008,309757,1084.07558182704,23.2440267693708,43.9053838977005,497.486739605562,519.439431554412,-79.9958864,40.44062479999999
"Raleigh, NC",2008,388661,577.624202068126,8.74798346116539,24.4428949650209,263.725971991015,280.707351650925,-78.6381787,35.7795897
"Sacramento, CA",2008,467065,997.719803453481,10.4910451436096,35.9692976352328,377.035316283601,574.224144391038,-121.4943996,38.5815719
"Salt Lake City, UT",2008,180514,788.858481890601,6.64768383615675,42.1019976289928,269.231195364348,470.877605061103,-111.8910474,40.7607793
"San Antonio, TX",2008,1351244,717.783020683163,8.58468196713547,31.3784927074607,202.998126171143,474.821719837424,-98.49362819999999,29.4241219
"San Diego, CA",2008,1271655,475.522055903527,4.32507244496345,29.5677679873865,158.769477570567,282.85973790061,-117.1610838,32.715738
"San Francisco, CA",2008,798144,844.960307914361,12.2784860877235,20.7982519445113,514.694090289472,297.189479592655,-122.4194155,37.7749295
"San Jose, CA",2008,945197,385.422298208733,3.27973956751873,23.2755711243265,118.917008835195,239.949978681693,-121.8863286,37.3382082
"Seattle, WA",2008,598077,576.347192752773,4.84887397442135,21.0675214061066,269.53051195749,280.900285414754,-122.3320708,47.6062095
"St. Louis, MO",2008,356204,2072.68868401253,46.8832466788694,66.5349069634255,739.463902707437,1219.8066276628,-90.19940419999999,38.6270025
"Tucson, AZ",2008,528917,803.906851169465,12.2892627765793,46.510132969823204,274.334158289486,470.773297133577,-110.9747108,32.2226066
"Tulsa, OK",2008,382954,1285.27186032787,13.056398418609,65.8042480297895,286.19625333591,920.214960543564,-95.99277500000001,36.1539816
"Virginia Beach, VA",2008,434163,239.541370406967,3.22459537086302,16.8139615766429,121.843639370467,97.6591740889942,-75.97798499999999,36.8529263
"Washington, DC",2008,591833,1374.54315659992,31.4277845270541,31.4277845270541,701.887187770875,609.800399774937,-77.0368707,38.9071923
"Wichita, KS",2008,362602,854.104500250964,8.27353406765545,77.7712202359612,132.928114020331,635.131631927016,-97.33005299999999,37.68717609999999
"Albuquerque, NM",2009,530636,769.265560572596,10.5533736874241,61.4357111089334,207.863771021943,489.412704754295,-106.650422,35.0843859
"Atlanta, GA",2009,552901,1150.11548179511,14.4691364276787,24.4166677217079,492.854959567807,618.37471807792,-84.3879824,33.7489954
"Austin, TX",2009,768970,523.29739781786,2.86096986878552,34.461682510371,184.012380196887,301.962365241817,-97.7430608,30.267153
"Boston, MA",2009,624222,991.954785316762,8.00997081166636,43.093642966765,364.774070763286,576.077100775045,-71.0588801,42.3600825
"Buffalo, NY",2009,268655,1459.12043326943,22.3334760194301,52.4836686456608,608.959446129795,775.343842474549,-78.8783689,42.88644679999999
"Charlotte, NC",2009,777708,723.27917418877,7.4578119294131,38.9606381829684,301.65563424833,375.205089828059,-80.8431267,35.2270869
"Chicago, IL",2009,2848431,1176.12116986509,16.0790273662939,50.5190401312161,557.394579682639,552.128522684945,-87.6297982,41.8781136
"Columbus, OH",2009,759391,707.804016639649,10.7981263933863,78.8789964590047,447.595507452683,170.531386334576,-82.99879419999999,39.9611755
"Dallas, TX",2009,1290266,792.162236314062,12.8655641549882,37.5891482841523,426.346195280663,315.361328594259,-96.79698789999999,32.7766642
"Denver, CO",2009,604680,574.35337699279,5.78818548653833,56.3934643117021,153.96573394192,358.205993252629,-104.990251,39.7392358
"Detroit, MI",2009,908441,1991.7639120207,39.9585663791044,36.7662842165864,661.24272242226,1253.79633900275,-83.0457538,42.331427
"El Paso, TX",2009,618812,457.327912193041,1.93919962767367,29.4111943530507,73.0431859757083,352.934332236608,-106.4850217,31.7618778
"Fresno, CA",2009,481370,609.302615451732,8.72509711864055,17.8656750524545,225.398342231547,357.313501049089,-119.7871247,36.7377981
"Houston, TX",2009,2273771,1125.57509089526,12.6222033793201,36.195377634775,499.918417465963,576.839092415199,-95.3698028,29.7604267
"Indianapolis, IN",2009,813471,1199.6739896075,12.1700712133561,56.5478056378162,482.992018154304,647.96409460202,-86.158068,39.768403
"Kansas City, MO",2009,484684,1300.43492254747,20.6319994057984,56.9443183600036,406.450388294229,816.408216487443,-94.5785667,39.0997265
"Las Vegas, NV",2009,1377282,946.719698652854,8.05935167961245,50.6795267781035,326.36743963836,561.613380556778,-115.1398296,36.1699412
"Los Angeles, CA",2009,3848776,625.393631637695,8.10647333074203,23.4620045437822,317.425591928447,276.399561834724,-118.2436849,34.0522342
"Memphis, TN",2009,667421,1808.75339553295,19.7776216211357,57.984390661966,620.148302196065,1110.84308105379,-90.0489801,35.1495343
"Miami, FL",2009,419205,1188.67857015064,14.0742596104531,15.5055402488043,499.516942784557,659.581827506828,-80.1917902,25.7616798
"Milwaukee, WI",2009,604673,1101.58713883372,11.9072622723356,33.5718644622796,525.40794776681,530.700064332292,-87.9064736,43.0389025
"Minneapolis, MN",2009,382618,1108.67758443147,4.7044310513358,107.940556900094,434.637157687302,561.395438792738,-93.2650108,44.977753
"Nashville, TN",2009,610176,1140.49061254458,12.9470841199916,42.4467694566814,323.021554436753,762.075204531152,-86.7816016,36.1626638
"New Orleans, LA",2009,336425,776.993386341681,51.7202942706398,29.12982091105,277.030541725496,419.112729434495,-90.0715323,29.95106579999999
"New York, NY",2009,8400907,551.809465335112,5.60653748458351,9.9036925417696,221.368954566453,314.930280742306,-74.0059728,40.7127753
"Oklahoma City, OK",2009,556939,930.263457937045,11.6709370326014,52.7885459628433,224.261543903372,641.542431038229,-97.5164276,35.4675602
"Omaha, NE",2009,443037,533.364030543724,6.7714434686042,43.3372381990669,201.337585799832,281.917763076222,-95.9345034,41.2565369
"Orlando, FL",2009,235109,1196.89165450919,11.9093696966088,49.7641519465439,326.231662760677,808.986470105355,-81.3792365,28.5383355
"Philadelphia, PA",2009,1547605,1238.23585475622,19.5140232811344,57.8959101321073,583.934531098051,576.891390244927,-75.1652215,39.9525839
"Phoenix, AZ",2009,1597397,546.514110142939,7.63742513601816,32.6781632868974,235.195133082133,271.00338863789,-112.0740373,33.4483771
"Pittsburgh, PA",2009,312232,988.687898741961,12.4907120346409,37.1518614363678,437.815470547542,501.229854723411,-79.9958864,40.44062479999999
"Raleigh, NC",2009,406005,492.851073262645,3.44823339614044,24.3839361584217,204.923584684918,260.095319023165,-78.6381787,35.7795897
"Sacramento, CA",2009,470308,885.589868766851,6.37879857455115,38.0601648281552,341.478350357638,499.672555006506,-121.4943996,38.5815719
"Salt Lake City, UT",2009,180724,710.47564241606,1.65998981872911,56.9929837763662,227.418605165888,424.404063655076,-111.8910474,40.7607793
"San Antonio, TX",2009,1373936,570.914511301837,7.20557580556882,45.7080970292648,195.278382690315,322.722455776688,-98.49362819999999,29.4241219
"San Diego, CA",2009,1314773,451.104487238482,3.11840903334644,24.1866846976626,144.891931915243,278.907461592229,-117.1610838,32.715738
"San Francisco, CA",2009,809755,735.654611580046,5.55723644806145,22.1054516489555,422.720452482541,285.271471000488,-122.4194155,37.7749295
"San Jose, CA",2009,954009,360.478779550298,2.93498279366337,27.0437700273268,107.441334410891,223.058692318416,-121.8863286,37.3382082
"Seattle, WA",2009,602531,640.796905055508,3.6512644162707,16.928589566346,297.412083361686,322.804967711205,-122.3320708,47.6062095
"St. Louis, MO",2009,355208,2070.05472849711,40.2581022949934,70.3812977185198,766.03004436837,1193.38528411522,-90.19940419999999,38.6270025
"Tucson, AZ",2009,547981,649.65756111982,6.38708276381845,37.2275681091133,227.380146391937,378.662763854951,-110.9747108,32.2226066
"Tulsa, OK",2009,384851,1116.01632839722,17.6691758628664,65.9995686642363,290.242197629732,742.105386240389,-95.99277500000001,36.1539816
"Virginia Beach, VA",2009,436175,205.422135610707,4.35604975067347,15.1315412391815,102.711067805353,83.2234768154984,-75.97798499999999,36.8529263
"Washington, DC",2009,599657,1265.22328597848,24.013727847753,25.0142998414093,666.71447177303,549.480786516292,-77.0368707,38.9071923
"Wichita, KS",2009,367635,885.389040760537,6.80022304731595,71.2663375358712,143.34870183742,663.97377833993,-97.33005299999999,37.68717609999999
"Albuquerque, NM",2010,545852,786.11052080051,7.69439335204414,61.9215464997838,172.207851212417,544.286729736266,-106.650422,35.0843859
"Atlanta, GA",2010,420003,1368.79974666848,22.1426989807216,21.1903248310131,514.75822791742,810.708494939322,-84.3879824,33.7489954
"Austin, TX",2010,790390,479.510115259555,4.80775313452852,33.52775212237,155.745897594858,285.428712407799,-97.7430608,30.267153
"Boston, MA",2010,617594,942.204749398472,11.8200630187469,41.4511799013591,311.855361289132,577.078145189234,-71.0588801,42.3600825
"Buffalo, NY",2010,261310,1377.29133978799,21.0477976349929,60.0818950671616,561.019478779993,735.142168305844,-78.8783689,42.88644679999999
"Charlotte, NC",2010,779541,627.420494880962,7.8251176012551,30.6590673229503,230.263706463162,358.672603493594,-80.8431267,35.2270869
"Chicago, IL",2010,2695598,1104.54155256088,16.0261285250991,50.8977970750832,527.267047979706,510.35057898099,-87.6297982,41.8781136
"Columbus, OH",2010,787033,695.269448676231,12.070650150629,72.9321388048532,428.063372183886,182.203287536863,-82.99879419999999,39.9611755
"Dallas, TX",2010,1197816,764.808618352067,12.3558209274212,42.1600646509982,374.598435819859,335.694296953789,-96.79698789999999,32.7766642
"Denver, CO",2010,600158,564.351387467967,4.66543810129999,61.8170548422249,157.12529034021,340.743604184232,-104.990251,39.7392358
"Detroit, MI",2010,713777,2377.91355003033,43.430931509421,56.4602109622473,776.01267622801,1502.00973133065,-83.0457538,42.331427
"El Paso, TX",2010,649121,440.749875601005,0.770272414542127,27.5757524406081,73.7920973131358,338.611753432719,-106.4850217,31.7618778
"Fresno, CA",2010,494665,613.344384583506,9.09706569092214,14.1509910747678,206.402312676256,383.69401514156,-119.7871247,36.7377981
"Houston, TX",2010,2099451,1071.28006321653,12.8128734607285,33.9136278960547,450.070042120535,574.483519739208,-95.3698028,29.7604267
"Indianapolis, IN",2010,831388,1160.22843726395,11.0658320784038,55.44944117548,404.985397912888,688.727766097177,-86.158068,39.768403
"Kansas City, MO",2010,459787,1227.30742713474,22.1841852857954,52.4155750380067,363.429153064354,789.278513746583,-94.5785667,39.0997265
"Las Vegas, NV",2010,1446280,874.519456813342,7.3982907873994,45.0811737699477,276.779046934204,545.260945321791,-115.1398296,36.1699412
"Los Angeles, CA",2010,3792621,566.468413268819,7.72552807148407,24.3367317746751,288.032998815331,246.373154607328,-118.2436849,34.0522342
"Memphis, TN",2010,646889,1607.84926007399,13.7581563452153,66.9357494098678,500.394967297326,1026.76038702158,-90.0489801,35.1495343
"Miami, FL",2010,399457,1221.40806144341,17.0231088702914,11.5156324710795,464.630736224425,728.238583877614,-80.1917902,25.7616798
"Milwaukee, WI",2010,594833,1065.17291407841,15.9708691346983,32.9504247410618,494.760714351759,521.490905850886,-87.9064736,43.0389025
"Minneapolis, MN",2010,382578,1062.26704096942,9.67123044189682,114.486457663535,417.169832034252,520.939520829739,-93.2650108,44.977753
"Nashville, TN",2010,605009,1124.28079582287,9.09077385625668,54.8752167323131,297.846808890446,762.467996343856,-86.7816016,36.1626638
"New Orleans, LA",2010,343829,754.153954436653,50.8973937625971,41.8812840103656,277.1726643186,384.20261234509,-90.0715323,29.95106579999999
"New York, NY",2010,8175133,593.127965012924,6.55646825562349,12.6725767030335,239.849308873629,334.049611180638,-74.0059728,40.7127753
"Oklahoma City, OK",2010,579999,914.48433531782,9.31036087993255,58.6207907255013,191.724468490463,654.828715221923,-97.5164276,35.4675602
"Omaha, NE",2010,408958,556.047320262717,8.3138121763115,50.1273969454076,176.790770690389,320.815340450609,-95.9345034,41.2565369
"Orlando, FL",2010,238300,1080.15107007973,7.55350398657155,47.4192194712547,281.997482165338,743.180864456567,-81.3792365,28.5383355
"Philadelphia, PA",2010,1526006,1214.60859262677,20.0523457968055,61.9263620195465,548.031921237531,584.597963572882,-75.1652215,39.9525839
"Phoenix, AZ",2010,1445632,553.460355055782,8.02417212679299,36.1087745705684,224.815167345493,284.512241012927,-112.0740373,33.4483771
"Pittsburgh, PA",2010,307630,913.434970581543,17.8786204206352,21.4543445047622,386.828332737379,487.273672918766,-79.9958864,40.44062479999999
"Raleigh, NC",2010,403892,430.808235865033,3.46627316213245,24.5115030750795,159.20097451794,243.629485109881,-78.6381787,35.7795897
"Sacramento, CA",2010,466488,881.48033818662,7.07413695529146,35.3706847764573,319.622369707259,519.413146747612,-121.4943996,38.5815719
"Salt Lake City, UT",2010,186440,694.057069298434,4.29092469427161,78.8457412572409,192.555245655439,418.365157691483,-111.8910474,40.7607793
"San Antonio, TX",2010,1327407,635.374078937357,5.95145271947489,35.1813724049971,177.790233138743,416.451020674141,-98.49362819999999,29.4241219
"San Diego, CA",2010,1307402,429.554184558384,2.21813948578937,22.9462705426487,125.133662025911,279.256112504035,-117.1610838,32.715738
"San Francisco, CA",2010,805235,713.70469490273,5.96099275366818,16.5169174216223,394.915769930517,296.311014796923,-122.4194155,37.7749295
"San Jose, CA",2010,945942,339.87284632673,2.11429453391434,26.7458258540164,103.17757325502,207.83515268378,-121.8863286,37.3382082
"Seattle, WA",2010,608660,577.498110603621,3.12161140866822,15.7723523806394,234.77803699931,323.826109815003,-122.3320708,47.6062095
"St. Louis, MO",2010,319294,1943.35001597274,45.0995007735817,58.8799037877317,665.530827387925,1173.8397840235,-90.19940419999999,38.6270025
"Tucson, AZ",2010,520116,640.43405701805,9.80550492582424,30.3778387898084,209.18410508425,391.066608218167,-110.9747108,32.2226066
"Tulsa, OK",2010,391906,1098.22253295433,13.7788143075125,64.3011334350584,352.380417753237,667.762167458523,-95.99277500000001,36.1539816
